gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
1,Seattle Seahawks,0.754881958759,16.0,Seattle Seahawks,16.0,10.5
1,Kansas City Chiefs,0.723066249035,15.0,Kansas City Chiefs,15.0,7.0
1,Houston Texans,0.679279992379,14.0,Houston Texans,14.0,6.5
1,Arizona Cardinals,0.678444129416,13.0,Arizona Cardinals,13.0,6.0
1,Philadelphia Eagles,0.628714623438,12.0,Philadelphia Eagles,11.0,4.0
1,Atlanta Falcons,0.609234130844,11.0,Atlanta Falcons,9.0,3.0
1,Indianapolis Colts,0.606741943731,10.0,Indianapolis Colts,10.0,3.5
1,Green Bay Packers,0.589855397919,9.0,Green Bay Packers,12.0,-5.5
1,Baltimore Ravens,0.557190366068,8.0,Baltimore Ravens,8.0,3.0
1,Carolina Panthers,0.554031365477,7.0,Carolina Panthers,6.0,-3.0
1,New Orleans Saints,0.545468209231,6.0,New Orleans Saints,2.0,1.0
1,Minnesota Vikings,0.542724269039,5.0,Minnesota Vikings,3.0,-2.0
1,Cincinnati Bengals,0.521662910425,4.0,Cincinnati Bengals,4.0,-2.5
1,Pittsburgh Steelers,0.515012917491,3.0,Pittsburgh Steelers,7.0,-3.0
1,Los Angeles Rams,0.501456494915,2.0,Los Angeles Rams,5.0,-2.5
1,Dallas Cowboys,0.465346528436,1.0,New York Giants,1.0,-1.0
